date,nav,currency,source
2023-09-21,16.2685,USD,anuefund_public
2023-09-22,16.4755,USD,anuefund_public
2023-09-25,16.5648,USD,anuefund_public
2023-09-26,16.4305,USD,anuefund_public
2023-09-27,16.5342,USD,anuefund_public
2023-09-28,16.8134,USD,anuefund_public
2023-10-02,17.1479,USD,anuefund_public
2023-10-03,16.8287,USD,anuefund_public
2023-10-04,17.0056,USD,anuefund_public
2023-10-05,17.1417,USD,anuefund_public
2023-10-06,17.3457,USD,anuefund_public
2023-10-11,17.5255,USD,anuefund_public
2023-10-12,17.6579,USD,anuefund_public
2023-10-13,17.308,USD,anuefund_public
2023-10-16,17.3601,USD,anuefund_public
2023-10-17,17.2037,USD,anuefund_public
2023-10-18,16.7498,USD,anuefund_public
2023-10-19,16.6471,USD,anuefund_public
2023-10-20,16.4365,USD,anuefund_public
2023-10-23,16.3724,USD,anuefund_public
2023-10-24,16.6253,USD,anuefund_public
2023-10-25,16.3992,USD,anuefund_public
2023-10-26,15.9251,USD,anuefund_public
2023-10-27,16.0264,USD,anuefund_public
2023-10-30,16.1229,USD,anuefund_public
2023-10-31,15.9139,USD,anuefund_public
2023-11-01,16.2361,USD,anuefund_public
2023-11-02,16.5881,USD,anuefund_public
2023-11-03,16.7181,USD,anuefund_public
2023-11-06,16.9455,USD,anuefund_public
2023-11-07,17.0161,USD,anuefund_public
2023-11-08,17.2048,USD,anuefund_public
2023-11-09,17.1939,USD,anuefund_public
2023-11-10,17.2971,USD,anuefund_public
2023-11-13,17.2917,USD,anuefund_public
2023-11-14,17.7084,USD,anuefund_public
2023-11-15,17.6469,USD,anuefund_public
2023-11-16,17.6653,USD,anuefund_public
2023-11-17,17.7502,USD,anuefund_public
2023-11-20,17.992,USD,anuefund_public
2023-11-21,17.9776,USD,anuefund_public
2023-11-22,17.918,USD,anuefund_public
2023-11-24,17.7353,USD,anuefund_public
2023-11-27,17.6177,USD,anuefund_public
2023-11-28,17.7827,USD,anuefund_public
2023-11-29,17.9415,USD,anuefund_public
2023-11-30,17.9469,USD,anuefund_public
2023-12-01,17.8226,USD,anuefund_public
2023-12-04,17.5756,USD,anuefund_public
2023-12-05,17.5392,USD,anuefund_public
2023-12-06,17.5495,USD,anuefund_public
2023-12-07,17.7097,USD,anuefund_public
2023-12-08,18.1047,USD,anuefund_public
2023-12-11,18.2522,USD,anuefund_public
2023-12-12,18.3851,USD,anuefund_public
2023-12-13,18.5537,USD,anuefund_public
2023-12-14,18.6849,USD,anuefund_public
2023-12-15,18.6931,USD,anuefund_public
2023-12-18,18.7807,USD,anuefund_public
2023-12-19,18.7146,USD,anuefund_public
2023-12-20,18.4998,USD,anuefund_public
2023-12-21,18.6818,USD,anuefund_public
2023-12-22,18.726,USD,anuefund_public
2023-12-26,18.9169,USD,anuefund_public
2023-12-27,19.0606,USD,anuefund_public
2023-12-28,19.0303,USD,anuefund_public
2023-12-29,19.052,USD,anuefund_public
2024-01-02,18.6064,USD,anuefund_public
2024-01-03,18.3301,USD,anuefund_public
2024-01-04,18.2706,USD,anuefund_public
2024-01-05,18.4766,USD,anuefund_public
2024-01-08,18.8774,USD,anuefund_public
2024-01-09,18.9825,USD,anuefund_public
2024-01-10,19.2282,USD,anuefund_public
2024-01-11,19.5676,USD,anuefund_public
2024-01-12,19.5943,USD,anuefund_public
2024-01-16,19.618,USD,anuefund_public
2024-01-17,19.4559,USD,anuefund_public
2024-01-18,19.5719,USD,anuefund_public
2024-01-19,20.2848,USD,anuefund_public
2024-01-22,20.6147,USD,anuefund_public
2024-01-23,20.7707,USD,anuefund_public
2024-01-24,20.8177,USD,anuefund_public
2024-01-25,20.8696,USD,anuefund_public
2024-01-26,20.8055,USD,anuefund_public
2024-01-29,21.1496,USD,anuefund_public
2024-01-30,21.5128,USD,anuefund_public
2024-01-31,21.2118,USD,anuefund_public
2024-02-01,21.5558,USD,anuefund_public
2024-02-02,22.1504,USD,anuefund_public
2024-02-05,22.3063,USD,anuefund_public
2024-02-06,22.2821,USD,anuefund_public
2024-02-07,22.4762,USD,anuefund_public
2024-02-15,24.173,USD,anuefund_public
2024-02-16,23.3414,USD,anuefund_public
2024-02-20,22.93,USD,anuefund_public
